Region,Season,Distance,Pos,S,SW,W,NW,N,NE,E,SE
1,Cooling,40,1to3,0.935237398,0.934236424,0.921317348,0.91085418,0.884005307,0.905829147,0.918311695,0.93353935
1,Cooling,25,1to3,0.892316629,0.890394076,0.85229576,0.855142548,0.825510211,0.850820586,0.853804711,0.889053684
1,Cooling,19,1to3,0.853880152,0.850260994,0.788010719,0.803845774,0.772497412,0.795858175,0.797563842,0.847198974
1,Cooling,13,1to3,0.783603193,0.768168104,0.66326971,0.693135343,0.674089356,0.697041538,0.671419955,0.765589446
1,Cooling,9,1to3,0.698503341,0.64044249,0.524621127,0.560054219,0.555593528,0.562588798,0.529398403,0.637952646
1,Cooling,7,1to3,0.631101123,0.514569296,0.42391206,0.447890223,0.464172199,0.458943804,0.433196934,0.51122539
1,Cooling,6,1to3,0.593735519,0.433972555,0.372603393,0.393157881,0.414091871,0.401271872,0.375870604,0.435453667
1,Cooling,5,1to3,0.532320647,0.344279827,0.306341779,0.328613477,0.353337732,0.32660349,0.310055335,0.348679934
1,Cooling,4,1to3,0.415021559,0.252756875,0.242143913,0.245332308,0.281980748,0.244803898,0.252730057,0.254139993
1,Cooling,3,1to3,0.24005159,0.158175811,0.166742709,0.154916998,0.192354795,0.165751409,0.16232924,0.162041115
1,Cooling,2,1to3,0.08467962,0.071373897,0.067356052,0.080053947,0.088145321,0.072902195,0.075251446,0.07935108
1,Cooling,1,1to3,0.02628826,0.021431471,0.030836293,0.024435466,0.03828202,0.027200629,0.022022151,0.02574306
1,Cooling,40,2to3,0.950534334,0.951918108,0.944582033,0.937106369,0.921655976,0.934618367,0.942977942,0.95042839
1,Cooling,25,2to3,0.922813063,0.924361138,0.910542672,0.903126407,0.886015052,0.899128209,0.908216265,0.922471876
1,Cooling,19,2to3,0.896595718,0.898388604,0.874770486,0.868401554,0.852694976,0.867253871,0.875445676,0.896427412
1,Cooling,13,2to3,0.84492474,0.847198344,0.798913588,0.80309248,0.785026197,0.80096034,0.803789773,0.843746115
1,Cooling,9,2to3,0.775894007,0.772995977,0.690381597,0.702517245,0.690612992,0.70759651,0.698375397,0.768710913
1,Cooling,7,2to3,0.7175338,0.697173035,0.597259804,0.617161438,0.608371993,0.621621614,0.600985251,0.695012222
1,Cooling,6,2to3,0.682824127,0.643135534,0.535976063,0.559455821,0.557351307,0.56374349,0.538244751,0.640549694
1,Cooling,5,2to3,0.639912519,0.56460162,0.464813267,0.487381989,0.495597716,0.496649902,0.476652823,0.564318141
1,Cooling,4,2to3,0.58929818,0.459122514,0.38103821,0.402902238,0.420920859,0.412958553,0.382963782,0.457390083
1,Cooling,3,2to3,0.495090844,0.318935532,0.277961011,0.293105105,0.322635756,0.296097945,0.289485612,0.320340477
1,Cooling,2,2to3,0.277387148,0.161928723,0.157292479,0.156119615,0.189545064,0.165684238,0.159100033,0.169491134
1,Cooling,1,2to3,0.052751221,0.053995608,0.051444807,0.060663658,0.067061946,0.05539391,0.058135658,0.053982229
1,Cooling,40,3to3,0.966539834,0.968708269,0.966626002,0.959761632,0.950920456,0.958518691,0.964420394,0.967463002
1,Cooling,25,3to3,0.955620882,0.958853205,0.956146632,0.950243859,0.940290239,0.948659289,0.953803676,0.957288289
1,Cooling,19,3to3,0.944599908,0.948886176,0.945324558,0.939456533,0.929162033,0.937314596,0.943514477,0.94703563
1,Cooling,13,3to3,0.921946026,0.928247863,0.923032113,0.915505984,0.904866204,0.913205675,0.92114752,0.926257547
1,Cooling,9,3to3,0.890670668,0.900466087,0.888484054,0.878992823,0.867060281,0.877290768,0.886980778,0.897902771
1,Cooling,7,3to3,0.862946455,0.874278759,0.849930487,0.843324079,0.829360604,0.842632956,0.850683123,0.870393203
1,Cooling,6,3to3,0.845494109,0.856571995,0.824898943,0.818917186,0.803820821,0.816548895,0.829633273,0.852816096
1,Cooling,5,3to3,0.822111732,0.831700341,0.791273212,0.782021821,0.76975195,0.784097708,0.792298483,0.82794981
1,Cooling,4,3to3,0.790670517,0.794405297,0.735814953,0.738392798,0.721375721,0.74102489,0.742358166,0.789141622
1,Cooling,3,3to3,0.743903508,0.728962645,0.662770362,0.659527081,0.652822245,0.660126647,0.65933836,0.723470046
1,Cooling,2,3to3,0.670083017,0.600732512,0.540181577,0.547450047,0.543733563,0.544901345,0.535791535,0.601125555
1,Cooling,1,3to3,0.473797817,0.378371468,0.334073897,0.346665964,0.364525807,0.348972579,0.336201443,0.378530552
1,Cooling,40,1to2,0.950535491,0.950525681,0.941710769,0.930410351,0.910337663,0.927136932,0.938732457,0.948563316
1,Cooling,25,1to2,0.923875189,0.923899227,0.908182938,0.896317668,0.87428264,0.89131287,0.904450985,0.92143864
1,Cooling,19,1to2,0.899165124,0.899452418,0.873188191,0.862012014,0.841296617,0.859753285,0.872443479,0.896843075
1,Cooling,13,1to2,0.851359386,0.851378999,0.799008261,0.798593735,0.775810892,0.795252335,0.802631649,0.84732319
1,Cooling,9,1to2,0.787934315,0.779876564,0.693323861,0.702413788,0.686672662,0.706537039,0.700550669,0.775290526
1,Cooling,7,1to2,0.732143196,0.704828367,0.602561978,0.621355843,0.608850888,0.625137992,0.605848032,0.702829376
1,Cooling,6,1to2,0.696401111,0.650468139,0.54189985,0.565022769,0.559419018,0.568788196,0.543703938,0.648162831
1,Cooling,5,1to2,0.651413317,0.571769624,0.470994804,0.494015754,0.499296565,0.503139944,0.483015652,0.571804423
1,Cooling,4,1to2,0.597111712,0.465313004,0.386734762,0.409542825,0.425855186,0.419710639,0.388783021,0.463966986
1,Cooling,3,1to2,0.499624368,0.323660486,0.282545106,0.298821799,0.327607873,0.301914668,0.294091051,0.32537565
1,Cooling,2,1to2,0.279882959,0.164754206,0.160131366,0.159768611,0.193135084,0.169539472,0.162050728,0.172537807
1,Cooling,1,1to2,0.052878621,0.054405068,0.051413413,0.061108416,0.067235824,0.055953514,0.058047759,0.054362307
1,Cooling,40,2to2,0.966280608,0.967937907,0.96524301,0.956969641,0.947314746,0.955379236,0.962440109,0.966464082
1,Cooling,25,2to2,0.956398241,0.958995508,0.955154033,0.947428603,0.936425666,0.945309094,0.952220301,0.95711737
1,Cooling,19,2to2,0.946666847,0.950134831,0.944848912,0.937041257,0.925731482,0.934338476,0.942427262,0.947938336
1,Cooling,13,2to2,0.926473262,0.930916794,0.923671636,0.914605032,0.903465687,0.91173557,0.921427394,0.928691774
1,Cooling,9,2to2,0.897144889,0.904031892,0.890953056,0.88090431,0.869395923,0.878895131,0.889407625,0.901507801
1,Cooling,7,2to2,0.869454881,0.87813345,0.8535456,0.847295182,0.834105616,0.846513138,0.854434885,0.874500185
1,Cooling,6,2to2,0.850790785,0.860119131,0.828534674,0.823058372,0.808939468,0.820701125,0.833293677,0.856627352
1,Cooling,5,2to2,0.826293148,0.835025763,0.794619685,0.786031432,0.7747584,0.788214696,0.795869849,0.831491021
1,Cooling,4,2to2,0.793278182,0.796899471,0.738340846,0.741590402,0.725355472,0.744338132,0.745030944,0.791804464
1,Cooling,3,2to2,0.745287064,0.730520769,0.664310829,0.66161071,0.655155599,0.662302129,0.660904988,0.72511819
1,Cooling,2,2to2,0.670716836,0.601422684,0.540909231,0.548399052,0.544733757,0.545931943,0.536519095,0.601899554
1,Cooling,1,2to2,0.473765818,0.378384022,0.334024384,0.346676217,0.364471449,0.348991357,0.336143484,0.378539828
1,Cooling,40,1to1,0.965653214,0.966432276,0.961711161,0.951561214,0.938900738,0.948951492,0.959028279,0.964570893
1,Cooling,25,1to1,0.956847183,0.958271551,0.952529879,0.942334317,0.9282885,0.939071269,0.949085313,0.955932735
1,Cooling,19,1to1,0.948158469,0.950307121,0.942754251,0.931941368,0.917391945,0.927937962,0.939713704,0.94758412
1,Cooling,13,1to1,0.930701153,0.933525116,0.922933212,0.910261395,0.89581069,0.905900636,0.919973595,0.930703081
1,Cooling,9,1to1,0.905625539,0.909574576,0.892233939,0.878734405,0.864534954,0.87526079,0.889977046,0.906631758
1,Cooling,7,1to1,0.881487564,0.885559512,0.857049956,0.848356717,0.833227107,0.846206204,0.857526769,0.881746983
1,Cooling,6,1to1,0.86442799,0.868418166,0.833431221,0.826535721,0.810965788,0.822994014,0.837896514,0.864953402
1,Cooling,5,1to1,0.840623409,0.843655215,0.801136539,0.792266799,0.780087453,0.79361272,0.802149654,0.840557342
1,Cooling,4,1to1,0.806321651,0.805222698,0.745585213,0.749914119,0.732934969,0.752042054,0.752273304,0.800725948
1,Cooling,3,1to1,0.754527598,0.737791536,0.671046019,0.670048149,0.663082466,0.670534721,0.667854317,0.732920902
1,Cooling,2,1to1,0.687991728,0.608213826,0.541114699,0.558229877,0.5551866,0.558613762,0.535900489,0.60918255
1,Cooling,1,1to1,0.48381896,0.385247425,0.329448528,0.355390899,0.366397091,0.350638139,0.321860365,0.377369853
1,Heating,40,1to3,0.968802852,0.949905601,0.929073473,0.897462878,0.868831029,0.895283413,0.929196742,0.94689564
1,Heating,25,1to3,0.933963703,0.893285051,0.862288624,0.849361104,0.829354653,0.849039081,0.865659133,0.889010643
1,Heating,19,1to3,0.886943644,0.830143144,0.80148311,0.802806748,0.792118101,0.803299036,0.800768376,0.822844403
1,Heating,13,1to3,0.726861052,0.700152778,0.676469813,0.708837893,0.710996141,0.707779258,0.675455166,0.69022989
1,Heating,9,1to3,0.538822592,0.537112002,0.53138367,0.576418795,0.601404368,0.579242621,0.528294747,0.522877405
1,Heating,7,1to3,0.404378432,0.404131077,0.419895709,0.475975524,0.505910087,0.48038718,0.411835357,0.396106401
1,Heating,6,1to3,0.331186242,0.334646157,0.357262418,0.422466943,0.448020112,0.425503169,0.352138549,0.328545707
1,Heating,5,1to3,0.258271296,0.259343295,0.289141723,0.350722007,0.376368081,0.345814747,0.286355376,0.257608831
1,Heating,4,1to3,0.18783748,0.187765451,0.220378488,0.261256217,0.294641859,0.257057903,0.215342299,0.181811151
1,Heating,3,1to3,0.11035992,0.114893553,0.137509044,0.169409851,0.19419611,0.170308509,0.137770518,0.112814344
1,Heating,2,1to3,0.041841719,0.047760078,0.062343086,0.081409744,0.087369847,0.084677774,0.062114699,0.045814469
1,Heating,1,1to3,0.01163707,0.016036041,0.027072513,0.032615932,0.035544975,0.03300511,0.023126275,0.014408725
1,Heating,40,2to3,0.975974893,0.969457929,0.953945709,0.93185928,0.914418362,0.932869542,0.953775104,0.969522028
1,Heating,25,2to3,0.958323001,0.939278781,0.9200364,0.904812215,0.895330591,0.90404908,0.920408176,0.93628155
1,Heating,19,2to3,0.939237431,0.906761408,0.881782181,0.877564018,0.875282731,0.87600758,0.885241157,0.903132022
1,Heating,13,2to3,0.89033997,0.835418944,0.804962502,0.81949601,0.828485184,0.818880621,0.806865191,0.828540822
1,Heating,9,2to3,0.762664624,0.723838382,0.693372274,0.729185654,0.745382124,0.730854381,0.691296424,0.714296594
1,Heating,7,2to3,0.639482977,0.617059231,0.598047604,0.644208409,0.665393434,0.645695005,0.596591939,0.605959676
1,Heating,6,2to3,0.559255521,0.549293579,0.535831877,0.588356581,0.615012802,0.59060288,0.533351443,0.535561976
1,Heating,5,2to3,0.463747073,0.460224922,0.462390982,0.517551313,0.548083219,0.519016712,0.460506742,0.449210289
1,Heating,4,2to3,0.357051548,0.356985585,0.370639171,0.430859207,0.464647881,0.434462618,0.372938849,0.347745394
1,Heating,3,2to3,0.237144684,0.236412128,0.264790162,0.320142523,0.348756628,0.319946416,0.258169057,0.230126056
1,Heating,2,2to3,0.112617002,0.113877842,0.13977479,0.173149258,0.195730232,0.171880218,0.138979772,0.109441797
1,Heating,1,2to3,0.022615885,0.033405114,0.047554415,0.061553307,0.064776927,0.063292652,0.046095623,0.03161382
1,Heating,40,3to3,0.98276194,0.980412531,0.973110448,0.959336096,0.948060312,0.960133048,0.974602062,0.980912136
1,Heating,25,3to3,0.974191115,0.970993653,0.963678648,0.955801579,0.950375977,0.956990555,0.964361018,0.971805542
1,Heating,19,3to3,0.966653241,0.961972601,0.953523349,0.94916491,0.949294778,0.95043741,0.954041848,0.962041889
1,Heating,13,3to3,0.953553891,0.941346277,0.929900587,0.930653766,0.938644401,0.931317644,0.930395048,0.941374823
1,Heating,9,3to3,0.935358615,0.911091803,0.89370302,0.899076031,0.912196069,0.899441701,0.896941954,0.909279402
1,Heating,7,3to3,0.914184167,0.880368731,0.857416479,0.865206856,0.881656551,0.865802864,0.857950447,0.879491701
1,Heating,6,3to3,0.893760425,0.857282164,0.829535871,0.841381208,0.858946152,0.84313138,0.832524577,0.854850292
1,Heating,5,3to3,0.852768607,0.819431796,0.792932944,0.80883054,0.824699241,0.81051097,0.795463945,0.818243154
1,Heating,4,3to3,0.803576259,0.770738069,0.740402544,0.765592758,0.782579065,0.767760729,0.737766041,0.763339467
1,Heating,3,3to3,0.701502309,0.681170145,0.660798658,0.683088194,0.71048915,0.687018637,0.66312807,0.67210539
1,Heating,2,3to3,0.55425904,0.538140928,0.527794889,0.572151006,0.595919342,0.573485597,0.52972953,0.53054674
1,Heating,1,3to3,0.321957617,0.312029264,0.315991541,0.369709088,0.389764775,0.368781289,0.316142435,0.308223647
1,Heating,40,1to2,0.977334791,0.969670688,0.949708924,0.917763184,0.890717414,0.918897315,0.949757926,0.969794193
1,Heating,25,1to2,0.962135254,0.941357468,0.916645676,0.88965652,0.868456275,0.889073749,0.91730296,0.938418804
1,Heating,19,1to2,0.944786183,0.910347102,0.879594532,0.862764589,0.847512923,0.861444117,0.883343228,0.90672569
1,Heating,13,1to2,0.896931068,0.840660855,0.805019411,0.807941252,0.80416274,0.807424151,0.807154828,0.833537446
1,Heating,9,1to2,0.768695267,0.729497421,0.696298823,0.72437901,0.730935106,0.726122258,0.694271212,0.719689289
1,Heating,7,1to2,0.64468347,0.622294499,0.60288993,0.645371316,0.659798693,0.646937071,0.601285056,0.611015562
1,Heating,6,1to2,0.56379364,0.55404651,0.540909661,0.591386382,0.612998224,0.593627169,0.53845829,0.540137219
1,Heating,5,1to2,0.467376564,0.464404542,0.467537542,0.522354006,0.549486326,0.523852746,0.465600493,0.453220937
1,Heating,4,1to2,0.35948653,0.36029964,0.374955954,0.436302671,0.467678431,0.439899903,0.37722739,0.350903113
1,Heating,3,1to2,0.238620237,0.23881007,0.268026123,0.325009589,0.352431515,0.324935195,0.261421432,0.232403183
1,Heating,2,1to2,0.113476851,0.115362181,0.141616401,0.176670081,0.198612819,0.175405939,0.140856495,0.110887841
1,Heating,1,1to2,0.022577818,0.033505304,0.047339256,0.061796814,0.06454515,0.063491732,0.045871074,0.031720451
1,Heating,40,2to2,0.983754804,0.980898774,0.971407521,0.952813392,0.937252362,0.953736892,0.973047081,0.981448443
1,Heating,25,2to2,0.977070697,0.972919025,0.962664446,0.94848763,0.93698471,0.949850745,0.963523084,0.973758896
1,Heating,19,2to2,0.970223242,0.964666404,0.953248667,0.942335978,0.935582927,0.943810282,0.953945557,0.964703374
1,Heating,13,2to2,0.956901685,0.944329617,0.930845179,0.926564482,0.928662331,0.927327899,0.931475682,0.944200692
1,Heating,9,2to2,0.937830731,0.913760494,0.896031551,0.899408915,0.909343288,0.899827035,0.899276762,0.911834957
1,Heating,7,2to2,0.916136552,0.88269318,0.860493473,0.868373334,0.883525247,0.869061824,0.86088566,0.881766314
1,Heating,6,2to2,0.895401442,0.859333642,0.832385925,0.844811505,0.861856371,0.846617897,0.835372838,0.856848158
1,Heating,5,2to2,0.854000961,0.821119897,0.795424027,0.812336934,0.828209882,0.814068397,0.797944233,0.819887003
1,Heating,4,2to2,0.804304502,0.771906833,0.742084664,0.768367151,0.785366353,0.770543854,0.739466777,0.76446561
1,Heating,3,2to2,0.701893434,0.681871183,0.661731213,0.684814033,0.7121745,0.688771352,0.66407268,0.672773065
1,Heating,2,2to2,0.55445064,0.538483972,0.528188013,0.573021741,0.596667152,0.574361169,0.530135268,0.530877936
1,Heating,1,2to2,0.321920924,0.312009097,0.315916131,0.369661071,0.389613428,0.368728541,0.316067462,0.308204238
1,Heating,40,1to1,0.984486023,0.980729949,0.967186161,0.940770513,0.917551644,0.94173816,0.969387668,0.981344042
1,Heating,25,1to1,0.979614787,0.974358388,0.95943165,0.93533833,0.914407336,0.936831659,0.96056237,0.975287794
1,Heating,19,1to1,0.97478862,0.967656862,0.950685681,0.928235377,0.910175762,0.929872758,0.951734445,0.967797911
1,Heating,13,1to1,0.964209843,0.949660648,0.93003498,0.912893783,0.901317526,0.913892337,0.930987955,0.949528075
1,Heating,9,1to1,0.945741973,0.920309982,0.897596008,0.889758042,0.887209375,0.890238799,0.901095333,0.91820555
1,Heating,7,1to1,0.9235345,0.889418122,0.864105456,0.864057966,0.868847628,0.864706661,0.864618011,0.888262901
1,Heating,6,1to1,0.902053986,0.865758095,0.837238594,0.844231842,0.853513427,0.846024322,0.840174445,0.863104959
1,Heating,5,1to1,0.859839227,0.827199618,0.801357902,0.815854183,0.82648536,0.817605704,0.803750625,0.82582926
1,Heating,4,1to1,0.808941997,0.777271192,0.748420137,0.774906348,0.789115787,0.77688663,0.745568107,0.769714365
1,Heating,3,1to1,0.705098043,0.685957904,0.667270989,0.692247925,0.718335407,0.696062961,0.669444839,0.67677629
1,Heating,2,1to1,0.687991728,0.608213826,0.541114699,0.558229877,0.5551866,0.558613762,0.535900489,0.60918255
1,Heating,1,1to1,0.48381896,0.385247425,0.329448528,0.355390899,0.366397091,0.350638139,0.321860365,0.377369853
2,Cooling,40,1to3,0.935237398,0.934236424,0.921317348,0.91085418,0.884005307,0.905829147,0.918311695,0.93353935
2,Cooling,25,1to3,0.892316629,0.890394076,0.85229576,0.855142548,0.825510211,0.850820586,0.853804711,0.889053684
2,Cooling,19,1to3,0.853880152,0.850260994,0.788010719,0.803845774,0.772497412,0.795858175,0.797563842,0.847198974
2,Cooling,13,1to3,0.783603193,0.768168104,0.66326971,0.693135343,0.674089356,0.697041538,0.671419955,0.765589446
2,Cooling,9,1to3,0.698503341,0.64044249,0.524621127,0.560054219,0.555593528,0.562588798,0.529398403,0.637952646
2,Cooling,7,1to3,0.631101123,0.514569296,0.42391206,0.447890223,0.464172199,0.458943804,0.433196934,0.51122539
2,Cooling,6,1to3,0.593735519,0.433972555,0.372603393,0.393157881,0.414091871,0.401271872,0.375870604,0.435453667
2,Cooling,5,1to3,0.532320647,0.344279827,0.306341779,0.328613477,0.353337732,0.32660349,0.310055335,0.348679934
2,Cooling,4,1to3,0.415021559,0.252756875,0.242143913,0.245332308,0.281980748,0.244803898,0.252730057,0.254139993
2,Cooling,3,1to3,0.24005159,0.158175811,0.166742709,0.154916998,0.192354795,0.165751409,0.16232924,0.162041115
2,Cooling,2,1to3,0.08467962,0.071373897,0.067356052,0.080053947,0.088145321,0.072902195,0.075251446,0.07935108
2,Cooling,1,1to3,0.02628826,0.021431471,0.030836293,0.024435466,0.03828202,0.027200629,0.022022151,0.02574306
2,Cooling,40,2to3,0.950534334,0.951918108,0.944582033,0.937106369,0.921655976,0.934618367,0.942977942,0.95042839
2,Cooling,25,2to3,0.922813063,0.924361138,0.910542672,0.903126407,0.886015052,0.899128209,0.908216265,0.922471876
2,Cooling,19,2to3,0.896595718,0.898388604,0.874770486,0.868401554,0.852694976,0.867253871,0.875445676,0.896427412
2,Cooling,13,2to3,0.84492474,0.847198344,0.798913588,0.80309248,0.785026197,0.80096034,0.803789773,0.843746115
2,Cooling,9,2to3,0.775894007,0.772995977,0.690381597,0.702517245,0.690612992,0.70759651,0.698375397,0.768710913
2,Cooling,7,2to3,0.7175338,0.697173035,0.597259804,0.617161438,0.608371993,0.621621614,0.600985251,0.695012222
2,Cooling,6,2to3,0.682824127,0.643135534,0.535976063,0.559455821,0.557351307,0.56374349,0.538244751,0.640549694
2,Cooling,5,2to3,0.639912519,0.56460162,0.464813267,0.487381989,0.495597716,0.496649902,0.476652823,0.564318141
2,Cooling,4,2to3,0.58929818,0.459122514,0.38103821,0.402902238,0.420920859,0.412958553,0.382963782,0.457390083
2,Cooling,3,2to3,0.495090844,0.318935532,0.277961011,0.293105105,0.322635756,0.296097945,0.289485612,0.320340477
2,Cooling,2,2to3,0.277387148,0.161928723,0.157292479,0.156119615,0.189545064,0.165684238,0.159100033,0.169491134
2,Cooling,1,2to3,0.052751221,0.053995608,0.051444807,0.060663658,0.067061946,0.05539391,0.058135658,0.053982229
2,Cooling,40,3to3,0.966539834,0.968708269,0.966626002,0.959761632,0.950920456,0.958518691,0.964420394,0.967463002
2,Cooling,25,3to3,0.955620882,0.958853205,0.956146632,0.950243859,0.940290239,0.948659289,0.953803676,0.957288289
2,Cooling,19,3to3,0.944599908,0.948886176,0.945324558,0.939456533,0.929162033,0.937314596,0.943514477,0.94703563
2,Cooling,13,3to3,0.921946026,0.928247863,0.923032113,0.915505984,0.904866204,0.913205675,0.92114752,0.926257547
2,Cooling,9,3to3,0.890670668,0.900466087,0.888484054,0.878992823,0.867060281,0.877290768,0.886980778,0.897902771
2,Cooling,7,3to3,0.862946455,0.874278759,0.849930487,0.843324079,0.829360604,0.842632956,0.850683123,0.870393203
2,Cooling,6,3to3,0.845494109,0.856571995,0.824898943,0.818917186,0.803820821,0.816548895,0.829633273,0.852816096
2,Cooling,5,3to3,0.822111732,0.831700341,0.791273212,0.782021821,0.76975195,0.784097708,0.792298483,0.82794981
2,Cooling,4,3to3,0.790670517,0.794405297,0.735814953,0.738392798,0.721375721,0.74102489,0.742358166,0.789141622
2,Cooling,3,3to3,0.743903508,0.728962645,0.662770362,0.659527081,0.652822245,0.660126647,0.65933836,0.723470046
2,Cooling,2,3to3,0.670083017,0.600732512,0.540181577,0.547450047,0.543733563,0.544901345,0.535791535,0.601125555
2,Cooling,1,3to3,0.473797817,0.378371468,0.334073897,0.346665964,0.364525807,0.348972579,0.336201443,0.378530552
2,Cooling,40,1to2,0.950535491,0.950525681,0.941710769,0.930410351,0.910337663,0.927136932,0.938732457,0.948563316
2,Cooling,25,1to2,0.923875189,0.923899227,0.908182938,0.896317668,0.87428264,0.89131287,0.904450985,0.92143864
2,Cooling,19,1to2,0.899165124,0.899452418,0.873188191,0.862012014,0.841296617,0.859753285,0.872443479,0.896843075
2,Cooling,13,1to2,0.851359386,0.851378999,0.799008261,0.798593735,0.775810892,0.795252335,0.802631649,0.84732319
2,Cooling,9,1to2,0.787934315,0.779876564,0.693323861,0.702413788,0.686672662,0.706537039,0.700550669,0.775290526
2,Cooling,7,1to2,0.732143196,0.704828367,0.602561978,0.621355843,0.608850888,0.625137992,0.605848032,0.702829376
2,Cooling,6,1to2,0.696401111,0.650468139,0.54189985,0.565022769,0.559419018,0.568788196,0.543703938,0.648162831
2,Cooling,5,1to2,0.651413317,0.571769624,0.470994804,0.494015754,0.499296565,0.503139944,0.483015652,0.571804423
2,Cooling,4,1to2,0.597111712,0.465313004,0.386734762,0.409542825,0.425855186,0.419710639,0.388783021,0.463966986
2,Cooling,3,1to2,0.499624368,0.323660486,0.282545106,0.298821799,0.327607873,0.301914668,0.294091051,0.32537565
2,Cooling,2,1to2,0.279882959,0.164754206,0.160131366,0.159768611,0.193135084,0.169539472,0.162050728,0.172537807
2,Cooling,1,1to2,0.052878621,0.054405068,0.051413413,0.061108416,0.067235824,0.055953514,0.058047759,0.054362307
2,Cooling,40,2to2,0.966280608,0.967937907,0.96524301,0.956969641,0.947314746,0.955379236,0.962440109,0.966464082
2,Cooling,25,2to2,0.956398241,0.958995508,0.955154033,0.947428603,0.936425666,0.945309094,0.952220301,0.95711737
2,Cooling,19,2to2,0.946666847,0.950134831,0.944848912,0.937041257,0.925731482,0.934338476,0.942427262,0.947938336
2,Cooling,13,2to2,0.926473262,0.930916794,0.923671636,0.914605032,0.903465687,0.91173557,0.921427394,0.928691774
2,Cooling,9,2to2,0.897144889,0.904031892,0.890953056,0.88090431,0.869395923,0.878895131,0.889407625,0.901507801
2,Cooling,7,2to2,0.869454881,0.87813345,0.8535456,0.847295182,0.834105616,0.846513138,0.854434885,0.874500185
2,Cooling,6,2to2,0.850790785,0.860119131,0.828534674,0.823058372,0.808939468,0.820701125,0.833293677,0.856627352
2,Cooling,5,2to2,0.826293148,0.835025763,0.794619685,0.786031432,0.7747584,0.788214696,0.795869849,0.831491021
2,Cooling,4,2to2,0.793278182,0.796899471,0.738340846,0.741590402,0.725355472,0.744338132,0.745030944,0.791804464
2,Cooling,3,2to2,0.745287064,0.730520769,0.664310829,0.66161071,0.655155599,0.662302129,0.660904988,0.72511819
2,Cooling,2,2to2,0.670716836,0.601422684,0.540909231,0.548399052,0.544733757,0.545931943,0.536519095,0.601899554
2,Cooling,1,2to2,0.473765818,0.378384022,0.334024384,0.346676217,0.364471449,0.348991357,0.336143484,0.378539828
2,Cooling,40,1to1,0.965653214,0.966432276,0.961711161,0.951561214,0.938900738,0.948951492,0.959028279,0.964570893
2,Cooling,25,1to1,0.956847183,0.958271551,0.952529879,0.942334317,0.9282885,0.939071269,0.949085313,0.955932735
2,Cooling,19,1to1,0.948158469,0.950307121,0.942754251,0.931941368,0.917391945,0.927937962,0.939713704,0.94758412
2,Cooling,13,1to1,0.930701153,0.933525116,0.922933212,0.910261395,0.89581069,0.905900636,0.919973595,0.930703081
2,Cooling,9,1to1,0.905625539,0.909574576,0.892233939,0.878734405,0.864534954,0.87526079,0.889977046,0.906631758
2,Cooling,7,1to1,0.881487564,0.885559512,0.857049956,0.848356717,0.833227107,0.846206204,0.857526769,0.881746983
2,Cooling,6,1to1,0.86442799,0.868418166,0.833431221,0.826535721,0.810965788,0.822994014,0.837896514,0.864953402
2,Cooling,5,1to1,0.840623409,0.843655215,0.801136539,0.792266799,0.780087453,0.79361272,0.802149654,0.840557342
2,Cooling,4,1to1,0.806321651,0.805222698,0.745585213,0.749914119,0.732934969,0.752042054,0.752273304,0.800725948
2,Cooling,3,1to1,0.754527598,0.737791536,0.671046019,0.670048149,0.663082466,0.670534721,0.667854317,0.732920902
2,Cooling,2,1to1,0.687991728,0.608213826,0.541114699,0.558229877,0.5551866,0.558613762,0.535900489,0.60918255
2,Cooling,1,1to1,0.48381896,0.385247425,0.329448528,0.355390899,0.366397091,0.350638139,0.321860365,0.377369853
2,Heating,40,1to3,0.968802852,0.949905601,0.929073473,0.897462878,0.868831029,0.895283413,0.929196742,0.94689564
2,Heating,25,1to3,0.933963703,0.893285051,0.862288624,0.849361104,0.829354653,0.849039081,0.865659133,0.889010643
2,Heating,19,1to3,0.886943644,0.830143144,0.80148311,0.802806748,0.792118101,0.803299036,0.800768376,0.822844403
2,Heating,13,1to3,0.726861052,0.700152778,0.676469813,0.708837893,0.710996141,0.707779258,0.675455166,0.69022989
2,Heating,9,1to3,0.538822592,0.537112002,0.53138367,0.576418795,0.601404368,0.579242621,0.528294747,0.522877405
2,Heating,7,1to3,0.404378432,0.404131077,0.419895709,0.475975524,0.505910087,0.48038718,0.411835357,0.396106401
2,Heating,6,1to3,0.331186242,0.334646157,0.357262418,0.422466943,0.448020112,0.425503169,0.352138549,0.328545707
2,Heating,5,1to3,0.258271296,0.259343295,0.289141723,0.350722007,0.376368081,0.345814747,0.286355376,0.257608831
2,Heating,4,1to3,0.18783748,0.187765451,0.220378488,0.261256217,0.294641859,0.257057903,0.215342299,0.181811151
2,Heating,3,1to3,0.11035992,0.114893553,0.137509044,0.169409851,0.19419611,0.170308509,0.137770518,0.112814344
2,Heating,2,1to3,0.041841719,0.047760078,0.062343086,0.081409744,0.087369847,0.084677774,0.062114699,0.045814469
2,Heating,1,1to3,0.01163707,0.016036041,0.027072513,0.032615932,0.035544975,0.03300511,0.023126275,0.014408725
2,Heating,40,2to3,0.975974893,0.969457929,0.953945709,0.93185928,0.914418362,0.932869542,0.953775104,0.969522028
2,Heating,25,2to3,0.958323001,0.939278781,0.9200364,0.904812215,0.895330591,0.90404908,0.920408176,0.93628155
